"samplesize","efficiency","simulation","traindat.seed1","traindat.seed2","traindat.seed3","traindat.seed4","traindat.seed5","traindat.seed6","traindat.seed7","testdat.seed1","testdat.seed2","testdat.seed3","testdat.seed4","testdat.seed5","testdat.seed6","testdat.seed7"
200,"Max efficiency 0.1",159,588074751,470522783,736539975,18048465,540026428,13406466,889015858,718963178,446037223,648909182,517196469,246625402,889052016,74432671
200,"Max efficiency 0.1",160,795452193,398794588,508812905,639099760,76969858,635514241,110531867,69104527,345559584,426026107,468533604,575672476,551076590,896150157
200,"Max efficiency 0.1",161,98445366,731784031,541260019,991773230,263987230,206852649,608701938,581176067,216866422,266093950,747690750,906817594,804732089,535232339
200,"Max efficiency 0.1",162,903016984,368605261,977805334,965471816,53615126,444436670,315859326,562111474,443223382,825021569,602823313,310025252,284949848,497047435
200,"Max efficiency 0.1",163,424732527,57200355,431694715,169965608,203850301,974288979,799789104,383719850,392541697,317052752,36292359,965267984,728017278,740335709
200,"Max efficiency 0.1",164,183341871,54675484,281622763,418806059,76538853,692066425,724681536,797827446,250073058,650063602,821430986,913831626,333447580,479591107
200,"Max efficiency 0.1",165,877179592,542815882,129089462,891912438,698698693,372423587,133938235,756250947,599503906,285193198,410206935,285956925,969318434,837740063
200,"Max efficiency 0.1",166,844163111,451634657,678273257,303706167,624541654,755709214,950515151,749210499,472641387,888291887,835777825,85896311,996474209,550722666
200,"Max efficiency 0.1",167,436532882,841513052,762392258,383397537,318238466,501917344,73555948,646326234,679991573,559330574,19067305,325249545,95851432,675351250
200,"Max efficiency 0.1",168,12082600,859927215,974638106,797792690,572216020,425398975,818655687,788511033,750723158,952177001,241886949,528800637,870470608,481690076
200,"Max efficiency 0.1",169,102765670,474055789,674281005,946406552,66026026,483198143,676258740,521315055,867779760,601523469,212237385,832064508,245298462,674903096
200,"Max efficiency 0.1",170,424066648,957468234,294625787,331557003,186932901,719997602,126556128,457874289,329940052,551777304,187500250,675778360,958384847,709207906
200,"Max efficiency 0.1",171,382547160,636165515,1885064,941860826,774661023,169645940,956672881,157541938,368184688,131241465,259495867,624828753,9070029,738738242
200,"Max efficiency 0.1",172,544720988,81439036,328699344,505559085,611268359,466981414,348294085,91963994,12624575,727376733,140132903,616705838,36765981,642648010
200,"Max efficiency 0.1",173,759598215,912329007,657943146,571933491,717986731,365543420,98764644,193065852,104700229,183206794,90109937,692580317,487560432,91292741
200,"Max efficiency 0.1",174,732196335,585023724,920499829,949260826,332270652,330557192,316101571,484869613,281957442,377570973,625847351,270435559,559398083,719189118
200,"Max efficiency 0.1",175,584009190,496071512,767861605,893550405,636218084,124088739,72042447,848577591,760013355,327332988,507487122,47401138,796157643,927225382
200,"Max efficiency 0.1",176,429293388,387888290,697981078,914150721,207331750,741085464,252227708,708463097,614322274,755011355,385574880,545036096,242770305,614227454
200,"Max efficiency 0.1",177,664732384,113427052,385617533,120058853,523694629,119930872,767723392,67099851,227049806,914992537,848693687,415774167,87399697,225688
200,"Max efficiency 0.1",178,588275302,612303037,876521653,34767830,343077557,246158113,49113927,611960252,288910411,817289510,815879420,10295849,819262557,464643209
200,"Max efficiency 0.1",179,501518113,913494932,973012463,197031635,793616105,797005563,97588360,675337799,292662846,143591149,819143825,157201942,392865030,938728106
200,"Max efficiency 0.1",180,940076665,162167423,266497698,296903173,769162680,674755316,653154575,501150307,726134079,923920844,764720925,837145244,744459708,626981959
200,"Max efficiency 0.1",181,690970652,294689135,9429190,356204175,595223112,642583781,337100086,793135096,110473685,673288245,106400507,360195233,540527923,653240625
200,"Max efficiency 0.1",182,811571960,116346786,56688403,982832616,274601737,676507665,800423918,186249020,52545002,45664049,312959978,62345620,312740250,441690229
200,"Max efficiency 0.1",183,408780790,781718070,302721844,843534811,821092618,581566471,418515913,908334162,165674543,820737523,700837126,463372151,748150666,107507477
200,"Max efficiency 0.1",184,511958207,432345125,144715251,179617256,628083458,886935028,792345877,651191092,834887871,957906565,892224786,562726367,172390101,734324846
200,"Max efficiency 0.1",185,955554655,121723119,46993994,445957675,414293391,532409685,38212442,247426465,776933008,150942122,219155033,408802491,69101607,372498486
200,"Max efficiency 0.1",186,52740537,135382599,220655339,886987955,465264155,685463007,1161485,5669450,398204142,593119681,631598745,582035057,946022536,488271507
200,"Max efficiency 0.1",187,5326633,489938799,240707259,402330681,128612230,229945657,795234989,613314346,373466234,78755889,51429160,505791780,634519244,61350903
200,"Max efficiency 0.1",188,771724202,30897217,775317398,942671918,414517850,135526839,508467840,431012075,55823319,222765905,632992434,155216221,406879878,143805955
200,"Max efficiency 0.1",189,403173445,370474870,260124134,862567947,858113330,320435152,998894371,603986768,535226900,989006679,368752328,519158114,863134389,171111646
200,"Max efficiency 0.1",190,133042528,732997206,270528855,101664882,366375648,753417350,731332470,576372308,967388427,935834022,120259246,495467369,141243596,907637977
200,"Max efficiency 0.1",191,581531350,86886685,602638697,578128693,913416132,363456115,903436859,152648987,344763891,412459283,686753152,363298302,876534931,427374482
200,"Max efficiency 0.1",192,343220275,9748272,220093786,792137114,106486057,186384931,190980821,956221745,709504100,280067956,860377643,572662246,575854418,761401368
200,"Max efficiency 0.1",193,863335352,896630456,632537957,777207759,851642502,622977843,661025715,246440313,792072192,354965291,932009311,799623277,779477982,598758100
200,"Max efficiency 0.1",194,103579590,577971074,502293224,438664393,373914236,23151514,145701799,69771536,544906153,41012507,38860682,389053276,607212582,638274261
200,"Max efficiency 0.1",195,103973164,373055390,882206771,332822038,777495070,794311844,206349480,695868483,697440338,737961263,974564492,938268854,744407592,343304600
200,"Max efficiency 0.1",196,141764713,722147804,895985336,158163588,278722174,15116838,480266322,533813999,135384780,793542533,458087610,989586744,557759074,683945247
200,"Max efficiency 0.1",197,45180319,711672880,375664313,419997207,155876465,579890627,358462602,891324475,744166828,328241742,938845839,88079617,131508612,197481541
200,"Max efficiency 0.1",198,558498089,743433910,535508824,954615871,13073826,566981766,867743324,34218515,293602982,195832940,771689718,610196686,929797734,966111628
200,"Max efficiency 0.1",199,745661690,904983607,35157793,702580780,107970462,208895038,615243667,651644595,331213698,935475158,886739859,886912466,472724151,680713681
200,"Max efficiency 0.1",200,977933191,267728915,542154064,560903539,503493245,604349015,626354264,42799664,549575908,66270519,955158735,280335440,976805056,728442536
200,"Max efficiency 0.1",201,989581729,604206681,83408598,42664687,737439200,602895866,947032276,386546948,316765935,330693092,105336808,884750438,345421609,89663972
200,"Max efficiency 0.1",202,454912054,527598293,102395329,992272742,155548874,900422752,538583713,408536145,524620475,204955559,249396378,921610729,164966467,564213084
200,"Max efficiency 0.1",203,971455133,397464432,171298101,526454448,549621908,301511208,603389523,621239129,664402706,331162849,613229444,995350236,499275290,846432331
200,"Max efficiency 0.1",204,296674160,189871991,272823576,725606881,149141659,290085880,125342565,411918490,912801156,651923335,867532805,56053265,330443647,577739375
200,"Max efficiency 0.1",205,579074856,895824855,589836074,525398120,65563307,419985815,526656894,522132521,115897953,457553211,85575778,429739072,557100333,46105243
200,"Max efficiency 0.1",206,600587403,586146945,681475151,508121905,9679814,891267719,732037414,693053313,28116815,739206094,673852371,965128384,97126670,292384605
200,"Max efficiency 0.1",207,765712840,451347415,637584571,572247124,360907839,841611260,10289895,934912826,789465195,470218064,455605690,729268871,391708169,236892701
200,"Max efficiency 0.1",208,594364479,8882090,805893483,130543211,459038929,181278880,962721073,53013200,194673196,50763747,768083448,925432564,160318735,741181779
200,"Max efficiency 0.1",209,104804949,894796310,439470232,533043950,339966574,173476500,606038811,680502746,250836870,991497033,362629883,85278086,922583366,937558999
200,"Max efficiency 0.1",210,649987898,247066886,4152713,187994176,775019105,43105551,21734012,476117262,258781036,453652391,564274583,205358430,166615509,639448381
200,"Max efficiency 0.1",211,525508237,619113592,908288263,719352113,751745168,862853057,32636815,130216631,235294156,127827346,721878128,514112837,225659482,341455118
200,"Max efficiency 0.1",212,485370554,822963428,910733761,162434393,742512111,512907981,630072903,522150548,702029139,526426625,405331521,849651998,87337856,633525980
200,"Max efficiency 0.1",213,766338575,549350378,292398457,164984491,585013315,712421970,878355090,916936432,431632411,938193744,259379206,164926427,10344744,192466193
200,"Max efficiency 0.1",214,786176429,419641641,541504664,190850484,26703533,566812353,187435839,846001395,536410186,678774518,112785659,346114468,614055515,550585714
200,"Max efficiency 0.1",215,393176672,619549897,921844322,684886411,86936213,830134396,450479743,579561204,925339104,114808373,729596830,640872426,243000362,794975929
200,"Max efficiency 0.1",216,140901318,903782978,693434084,372283899,8658521,802864941,500434776,646912418,827226837,517002207,923457275,886205237,536599606,459161588
200,"Max efficiency 0.1",217,349725111,165979382,841819454,880026971,399748860,748021080,321102266,703511838,705606594,740749206,383757420,457964647,679928748,113961947
200,"Max efficiency 0.1",218,547062323,589622690,562293283,403504429,937525873,78108230,555827717,165993012,942094852,20954081,539742658,476952877,343368455,416960494
200,"Max efficiency 0.1",219,803096036,717277953,144207703,716708265,504014354,528507502,325838111,87676528,440301843,308010342,525359482,367112524,556751950,451819253
200,"Max efficiency 0.1",220,202188559,688107400,618533834,610020090,492781567,906568059,928084725,446267359,529158291,208017215,790354937,29584400,165449984,871910701
200,"Max efficiency 0.1",221,553983379,209723881,227849337,250063503,431884214,536615583,908614437,95228629,928070163,783786459,431161773,135433970,116064792,836769012
200,"Max efficiency 0.1",222,559228609,553317336,163276828,78090658,719504415,738938417,579396196,201950050,948747962,840539725,431352225,924646565,946763266,674484593
200,"Max efficiency 0.1",223,31301189,364483688,882224549,856571777,112195068,376807847,878197186,479725253,588781450,942789843,556734117,219623386,141412590,15221106
200,"Max efficiency 0.1",224,809150586,251421310,241170002,554809542,332974615,106655772,471855680,973694534,11557184,169976892,515405955,82606121,923416904,737518280
200,"Max efficiency 0.1",225,205588926,211814941,235779099,581000132,373695646,789903032,734212455,582848170,403540808,860108433,701816771,474662532,877337955,503657907
200,"Max efficiency 0.1",226,757427487,123443830,357710500,449143575,933227896,230047290,316921106,220500599,304191657,449483075,282937014,274517996,535685428,44655005
200,"Max efficiency 0.1",227,949254251,955357400,953250356,443369204,732958169,791920578,705412297,429646086,771086979,398645551,574716758,803443992,96370495,395657170
200,"Max efficiency 0.1",228,800682452,703086850,597380490,135472737,483942672,811764430,207887694,611994530,967803932,692320200,646110274,47641634,946421421,964361710
200,"Max efficiency 0.1",229,693577260,934280786,452065376,190788712,180329194,654242014,999670820,104919235,515635513,144708184,962354204,50938262,729694923,753825321
200,"Max efficiency 0.1",230,238443589,88323369,436625338,331329146,626928158,174646127,87121335,95065745,615320708,601775906,932310342,887642411,991245801,747685723
200,"Max efficiency 0.1",231,122607963,939920257,442382895,303456187,233875899,94391443,171388059,284212714,933302630,621967583,406431837,163248671,578694294,829528653
200,"Max efficiency 0.1",232,11113506,471566458,570956453,146871933,101172220,580500613,97905138,140869675,219802160,992332606,233773763,329614841,25784342,25235610
200,"Max efficiency 0.1",233,893422810,812417404,620704850,398185411,111170096,424266505,375899018,292360363,578999124,864927459,953595912,521751926,264200191,798037377
200,"Max efficiency 0.1",234,521766181,302073978,415188282,459334807,465572731,782869902,866470462,226292943,564674380,612014899,610002468,752600537,118233300,481565594
